id,set_name,card_name,ungraded,psa_7,psa_8,psa_9,psa_9_5,psa_10,bgs_10,cgc_10,sgc_10,release_date,set_z_score
887936,Pokemon Aquapolis,Nidoking #150,520.41,1499,2650,3499.6,4000.1,16174.24,21027.0,2040.0,9705.0,2003-01-15,2.9094883627514245
842551,Pokemon Aquapolis,Nidoking #24,10.77,17.99,31.5,49.99,55.0,80.21,104.0,51.48,48.0,2003-01-15,-0.24012671986768036
887946,Pokemon Aquapolis,Nidoking #H18,144.14,170,302.43,421.52,464.0,1403.75,1825.0,279.51,842.0,2003-01-15,0.0188911610763523
2294041,Pokemon Aquapolis,Nidoking [Reverse Holo] #150,10.69,17.4,39.23,4.61,5.58,108.42,139.67,48.75,64.47,2003-01-15,-0.2346059993594742
2293915,Pokemon Aquapolis,Nidoking [Reverse Holo] #24,32.5,37.5,99.99,175,193.0,833.8,1084.0,500.0,500.0,2003-01-15,-0.09264852887941136
842616,Pokemon Aquapolis,Nidoran #96,9,4.25,20.25,26.81,29.0,187.5,244.0,52.0,113.0,2003-01-15,-0.21912997745983076
2293987,Pokemon Aquapolis,Nidoran [Reverse Holo] #96,75.56,20,25.04,61.45,68.0,1112.5,1446.0,668.0,668.0,2003-01-15,-0.0381067066306679
842582,Pokemon Aquapolis,Nidorino #55,6.5,14,17,19,21.0,94.27,123.0,21.75,57.0,2003-01-15,-0.2373751661510771
2293946,Pokemon Aquapolis,Nidorino [Reverse Holo] #55,25.9,22.49,73.05,91.75,101.0,295.35,384.0,70.0,177.0,2003-01-15,-0.19802364258531702
842552,Pokemon Aquapolis,Ninetales #25,23.5,30,32.49,86.13,95.0,114.12,148.0,71.26,68.0,2003-01-15,-0.23349050460949994
887947,Pokemon Aquapolis,Ninetales #H19,174.92,176,220,797.41,877.0,6655.98,8653.0,974.99,3994.0,2003-01-15,1.0467569489110053
2293916,Pokemon Aquapolis,Ninetales [Reverse Holo] #25,55.81,68.86,96,112.01,123.0,250.5,326.0,150.0,150.0,2003-01-15,-0.20680082496011482
842553,Pokemon Aquapolis,Octillery #26,9.34,7,10.75,30.24,33.0,135.74,176.0,49.49,81.0,2003-01-15,-0.22925945259293073
887949,Pokemon Aquapolis,Octillery #H20,67.17,119.57,155,335.47,369.0,1825,2373.0,285.66,1095.0,2003-01-15,0.10133013711611971
2293917,Pokemon Aquapolis,Octillery [Reverse Holo] #26,23.51,17,21.48,35,39.0,315,410.0,189.0,189.0,2003-01-15,-0.19417812121040562
842617,Pokemon Aquapolis,Oddish #97,16.25,5,6.5,28.49,31.0,188.89,246.0,25.0,113.0,2003-01-15,-0.21885795330150373
2293988,Pokemon Aquapolis,Oddish [Reverse Holo] #97,29.11,39.71,68.46,79.78,88.0,1062.42,1381.0,637.0,637.0,2003-01-15,-0.04790740436377543
842618,Pokemon Aquapolis,Onix #98,5.99,5.24,15.08,33.33,37.0,95,124.0,55.0,57.0,2003-01-15,-0.23723230454274705
2293989,Pokemon Aquapolis,Onix [Reverse Holo] #98,60.23,36,45,341.66,376.0,1200,1560.0,720.0,720.0,2003-01-15,-0.020982883714395734
842619,Pokemon Aquapolis,Paras #99,5.99,8.85,14.96,17.77,20.0,32.59,42.0,30.79,20.0,2003-01-15,-0.24944599355079902
2293990,Pokemon Aquapolis,Paras [Reverse Holo] #99,23.01,14,17.72,29.7,31.0,320,416.0,54.96,192.0,2003-01-15,-0.19319961704376148
842554,Pokemon Aquapolis,Parasect #27,14.77,10,24.99,27,30.0,35.03,46.0,19.05,21.0,2003-01-15,-0.24896848351747666
2293918,Pokemon Aquapolis,Parasect [Reverse Holo] #27,22.75,16,19.64,59.11,65.0,113.5,148.0,68.0,68.0,2003-01-15,-0.2336118391261638
842620,Pokemon Aquapolis,Phanpy #100,8,10.28,16.99,24.05,26.0,128.44,167.0,35.86,77.0,2003-01-15,-0.23068806867623115
2293991,Pokemon Aquapolis,Phanpy [Reverse Holo] #100,39.99,42.16,92.5,104.74,115.0,139.95,182.0,50.0,84.0,2003-01-15,-0.22843555208461636
842621,Pokemon Aquapolis,Pinsir #101,5.92,5.51,14.85,34.16,38.0,55.22,72.0,32.82,33.0,2003-01-15,-0.2450172836925677
2293992,Pokemon Aquapolis,Pinsir [Reverse Holo] #101,30,35,38,42,46.0,445,579.0,105.0,267.0,2003-01-15,-0.1687370128776584
842646,Pokemon Aquapolis,Pokemon Fan Club #130,7.08,12.47,15.5,18.61,20.0,158.68,206.0,53.0,95.0,2003-01-15,-0.2247700754763675
2294021,Pokemon Aquapolis,Pokemon Fan Club [Reverse Holo] #130,21.96,42.99,45,50,55.0,137.44,179.0,82.0,82.0,2003-01-15,-0.22892676117627173
842647,Pokemon Aquapolis,Pokemon Park #131,19,17,21.75,30,33.0,47.33,62.0,66.19,28.0,2003-01-15,-0.24656136326753214
2294022,Pokemon Aquapolis,Pokemon Park [Reverse Holo] #131,65,44.41,64.99,90,99.0,1558.02,2025.0,935.0,935.0,2003-01-15,0.049081928633990086
842622,Pokemon Aquapolis,Ponyta #102,6.36,29,35.99,40,44.0,170,221.0,23.5,102.0,2003-01-15,-0.2225547420430852
2293993,Pokemon Aquapolis,Ponyta [Reverse Holo] #102,25,36,50,72,79.0,445,579.0,100.0,267.0,2003-01-15,-0.1687370128776584
842623,Pokemon Aquapolis,Porygon #103a,4.87,14.5,20,28.98,32.0,103.49,135.0,27.51,62.0,2003-01-15,-0.23557080446778533
2293994,Pokemon Aquapolis,Porygon [Reverse Holo] #103a,43,30,37,78.5,86.0,687.5,894.0,413.0,413.0,2003-01-15,-0.1212795607954184
842555,Pokemon Aquapolis,Porygon2 #28,8.95,15,18.72,37.39,41.0,155,202.0,37.28,93.0,2003-01-15,-0.22549025454301758
2293919,Pokemon Aquapolis,Porygon2 [Reverse Holo] #28,66.5,26.01,40.5,85,94.0,800,1040.0,480.0,480.0,2003-01-15,-0.09926321704592563
842655,Pokemon Aquapolis,Power Plant #139,4,2.73,4.25,6.5,22.49,179.97,234.0,60.18,108.0,2003-01-15,-0.22060360473479682
2294030,Pokemon Aquapolis,Power Plant [Reverse Holo] #139,9.99,9.99,13.24,42.51,47.0,349,454.0,89.99,209.0,2003-01-15,-0.18752429287722558
842556,Pokemon Aquapolis,Primeape #29,49.99,15.54,32,43.94,48.0,95.74,124.0,51.75,57.0,2003-01-15,-0.23708748592608372
2293920,Pokemon Aquapolis,Primeape [Reverse Holo] #29,41.8,54,87.5,132.5,146.0,505.63,657.0,303.0,303.0,2003-01-15,-0.15687167135293176
842648,Pokemon Aquapolis,Psychic Cube 01 #132,3.26,4.77,9.26,10,11.0,62.5,81.0,15.51,38.0,2003-01-15,-0.24359258162593386
2294023,Pokemon Aquapolis,Psychic Cube 01 [Reverse Holo] #132,5,4,5.5,20.49,23.0,185.22,241.0,111.0,111.0,2003-01-15,-0.21957617535982046
842624,Pokemon Aquapolis,Psyduck #104,150.62,225.41,319.98,590,649.0,2817.84,3663.0,610.0,1691.0,2003-01-15,0.2956297524783101
2293995,Pokemon Aquapolis,Psyduck [Reverse Holo] #104,717.15,2650,3237.63,3561,3917.0,23130.83,30070.0,11500.0,13879.0,2003-01-15,4.270898822878394
842583,Pokemon Aquapolis,Pupitar #56,7.86,6.5,7.12,23.75,26.0,49.7,65.0,18.19,30.0,2003-01-15,-0.2460975522925428
2293947,Pokemon Aquapolis,Pupitar [Reverse Holo] #56,23.14,29.99,35.09,44.95,49.0,762.87,992.0,458.0,458.0,2003-01-15,-0.10652958898742489
842557,Pokemon Aquapolis,Quagsire #30,46,17,41,59.09,65.0,106.49,138.0,59.99,64.0,2003-01-15,-0.23498370196779886
2293921,Pokemon Aquapolis,Quagsire [Reverse Holo] #30,54.25,37,46,185.63,204.0,2499.95,3250.0,1500.0,1500.0,2003-01-15,0.2334184145714099
842660,Pokemon Aquapolis,Rainbow Energy #144,11.52,8,10,15,17.0,47,61.0,32.0,28.0,2003-01-15,-0.24662594454253065
2294035,Pokemon Aquapolis,Rainbow Energy [Reverse Holo] #144,40.98,9.16,28,64.99,71.0,275,358.0,165.0,165.0,2003-01-15,-0.2020061545435586
842558,Pokemon Aquapolis,Rapidash #31,15.36,12,15.51,32.27,36.0,56.84,74.0,25.25,34.0,2003-01-15,-0.244700248342575
2293922,Pokemon Aquapolis,Rapidash [Reverse Holo] #31,21.99,40,50.5,79.99,88.0,131.24,171.0,62.0,79.0,2003-01-15,-0.23014010634291043
842625,Pokemon Aquapolis,Remoraid #105,2.9,2.61,4.05,14.8,16.56,71.42,93.0,23.0,43.0,2003-01-15,-0.24184693019264072
2293996,Pokemon Aquapolis,Remoraid [Reverse Holo] #105,16,15,42.73,51.25,56.0,800,1040.0,73.44,480.0,2003-01-15,-0.09926321704592563
842559,Pokemon Aquapolis,Scizor #32,57.57,55,68.25,75,83.0,85,111.0,37.46,51.0,2003-01-15,-0.2391893128760353
887950,Pokemon Aquapolis,Scizor #H21,140.43,226.42,372.42,724.95,797.0,6700,8710.0,740.06,4020.0,2003-01-15,1.0553716995941402
2293923,Pokemon Aquapolis,Scizor [Reverse Holo] #32,68.5,36.5,54.51,109.75,121.0,197.45,257.0,210.29,118.0,2003-01-15,-0.21718275416820895
887931,Pokemon Aquapolis,Scyther #106,16.99,17.31,19.99,52.87,58.0,105.93,138.0,25.31,64.0,2003-01-15,-0.23509329443446297
842584,Pokemon Aquapolis,Scyther #57,25.59,28,35,78.77,87.0,187.49,244.0,57.0,112.0,2003-01-15,-0.21913193446816404
2293997,Pokemon Aquapolis,Scyther [Reverse Holo] #106,90.64,35,112.17,144.5,299.77,1500,1950.0,201.25,900.0,2003-01-15,0.037727366284251676
2293948,Pokemon Aquapolis,Scyther [Reverse Holo] #57,62.65,53.47,148.75,164,180.0,506.2,658.0,304.0,304.0,2003-01-15,-0.1567601218779343
842585,Pokemon Aquapolis,Seadra #58,3.99,8.85,15,18,59.0,60,78.0,41.33,36.0,2003-01-15,-0.2440818337092559
2293949,Pokemon Aquapolis,Seadra [Reverse Holo] #58,28.19,23.01,60,165.21,182.0,198,257.0,119.0,119.0,2003-01-15,-0.2170751187098781
842586,Pokemon Aquapolis,Seaking #59,12.93,18.5,21.32,23,25.0,446.02,580.0,37.26,268.0,2003-01-15,-0.168537398027663
2293950,Pokemon Aquapolis,Seaking [Reverse Holo] #59,30.9,20.51,74.99,144.99,159.0,174,226.0,86.0,104.0,2003-01-15,-0.22177193870976988
842649,Pokemon Aquapolis,Seer #133,2.86,3,3.25,7.76,9.0,36,47.0,11.75,22.0,2003-01-15,-0.2487786537091477
2294024,Pokemon Aquapolis,Seer [Reverse Holo] #133,12.84,7.38,17.49,29.08,32.0,142.5,185.0,86.0,86.0,2003-01-15,-0.22793651495962788
842626,Pokemon Aquapolis,Sentret #107,6.86,9,11.13,21.91,24.0,125.75,163.0,28.0,75.0,2003-01-15,-0.2312145039178857
2293998,Pokemon Aquapolis,Sentret [Reverse Holo] #107,35.97,17.48,33.27,75,83.0,536.48,697.0,95.0,322.0,2003-01-15,-0.15083430064473752
842587,Pokemon Aquapolis,Skiploom #60,22.14,11.58,18,20,22.0,44.99,58.0,22.5,27.0,2003-01-15,-0.24701930321752158
2293951,Pokemon Aquapolis,Skiploom [Reverse Holo] #60,32.49,12.02,35.73,55,61.0,64.25,84.0,52.5,39.0,2003-01-15,-0.24325010516760842
842560,Pokemon Aquapolis,Slowbro #33,79.99,34.16,72.24,107.5,118.0,309.62,403.0,94.99,186.0,2003-01-15,-0.1952309916937147
2293924,Pokemon Aquapolis,Slowbro [Reverse Holo] #33,119,36.23,147.6,162,178.0,3999.95,5200.0,2400.0,2400.0,2003-01-15,0.526969664564647
842561,Pokemon Aquapolis,Slowking #34,25,34.95,35,55.48,61.0,177.09,230.0,67.0,106.0,2003-01-15,-0.22116722313478385
887951,Pokemon Aquapolis,Slowking #H22,224.19,389.6,688.46,1274.81,1515.0,4455.32,5792.0,1356.36,2673.0,2003-01-15,0.6160859530375938
2293925,Pokemon Aquapolis,Slowking [Reverse Holo] #34,58.98,43.47,75,132.89,146.0,2403,3124.0,221.38,1442.0,2003-01-15,0.21444521878018039
842627,Pokemon Aquapolis,Slowpoke #108,20.92,35.4,75,80,88.0,160,208.0,74.99,96.0,2003-01-15,-0.22451175037637344
2293999,Pokemon Aquapolis,Slowpoke [Reverse Holo] #108,128.96,106.98,157.5,173,190.0,675,878.0,283.51,405.0,2003-01-15,-0.12372582121202871
842628,Pokemon Aquapolis,Smeargle #109,9.61,8.93,12.93,21.25,23.0,53,69.0,34.11,32.0,2003-01-15,-0.2454517395425577
2294000,Pokemon Aquapolis,Smeargle [Reverse Holo] #109,36.99,48,60,66,73.0,387.5,504.0,233.0,233.0,2003-01-15,-0.1799898107940658
842588,Pokemon Aquapolis,Smoochum #61,10,11.79,16.63,32.7,35.0,176.18,229.0,24.1,106.0,2003-01-15,-0.22134531089311305
2293952,Pokemon Aquapolis,Smoochum [Reverse Holo] #61,21.5,24.13,30,33,41.0,1000,1300.0,103.5,600.0,2003-01-15,-0.06012305038016068
842629,Pokemon Aquapolis,Sneasel #110,5.17,9,11.28,29.5,32.0,120.45,157.0,32.0,72.0,2003-01-15,-0.23225171833452846
2294001,Pokemon Aquapolis,Sneasel [Reverse Holo] #110,39,38.09,72.23,103.78,114.0,200,260.0,150.0,120.0,2003-01-15,-0.21668371704322045
887932,Pokemon Aquapolis,Spinarak #111,3.61,5.99,12.14,24.63,27.0,65,85.0,15.5,20.0,2003-01-15,-0.2431033295426118
842589,Pokemon Aquapolis,Spinarak #62,9.7,2.51,17,28.2,31.0,76.98,100.0,18.5,46.0,2003-01-15,-0.24075883355933247
2294002,Pokemon Aquapolis,Spinarak [Reverse Holo] #111,19.97,7.5,20.16,60.68,60.99,657.34,855.0,83.0,394.0,2003-01-15,-0.12718189792861576
2293953,Pokemon Aquapolis,Spinarak [Reverse Holo] #62,16.98,12.5,16.68,54.97,60.0,110.15,143.0,46.55,66.0,2003-01-15,-0.23426743691781535
842562,Pokemon Aquapolis,Steelix #35,29.2,16,19.49,29.99,36.05,235.4,306.0,79.0,141.0,2003-01-15,-0.20975590754338003
887952,Pokemon Aquapolis,Steelix #H23,171.75,400,699.75,812.39,1426.0,2750,3575.0,627.5,1650.0,2003-01-15,0.2823534079452826
2293926,Pokemon Aquapolis,Steelix [Reverse Holo] #35,73.13,21.78,103.71,162.15,178.0,194.29,253.0,137.25,117.0,2003-01-15,-0.21780116880152806
842563,Pokemon Aquapolis,Sudowoodo #36,28.93,13.26,24.07,33.52,37.0,160.89,209.0,39.0,97.0,2003-01-15,-0.22433757663471082
887953,Pokemon Aquapolis,Sudowoodo #H24,99.99,167.51,465.5,573.34,631.0,1760,2288.0,732.0,1056.0,2003-01-15,0.08860958294974611
2293927,Pokemon Aquapolis,Sudowoodo [Reverse Holo] #36,52.5,19.95,80,84.88,93.0,1333.02,1733.0,800.0,800.0,2003-01-15,0.005049241135004524
842564,Pokemon Aquapolis,Suicune #37,38.5,31.5,36.99,64,100.0,117.55,153.0,96.41,71.0,2003-01-15,-0.23281925075118207
887954,Pokemon Aquapolis,Suicune #H25,199.8,300.18,693.55,1300,1355.13,4550,5915.0,644.47,2730.0,2003-01-15,0.634614907937167
2293928,Pokemon Aquapolis,Suicune [Reverse Holo] #37,53.76,46.49,121.76,171.38,189.0,876.29,1139.0,362.25,526.0,2003-01-15,-0.08433320047126959
842650,Pokemon Aquapolis,Super Energy Removal 2 #134,3.2,2.55,4.38,13.57,15.0,61.26,80.0,15.01,37.0,2003-01-15,-0.2438352506592616
2294025,Pokemon Aquapolis,Super Energy Removal 2 [Reverse Holo] #134,9.95,2.19,3.81,17,19.0,350.57,456.0,210.0,210.0,2003-01-15,-0.18721704256889932
842630,Pokemon Aquapolis,Tangela #112,10,9.94,14.47,61,67.0,73,95.0,31.0,44.0,2003-01-15,-0.2415377228759812
2294003,Pokemon Aquapolis,Tangela [Reverse Holo] #112,22.66,25,71,78,86.0,163.51,213.0,47.75,98.0,2003-01-15,-0.22382484045138926
842631,Pokemon Aquapolis,Tentacool #113,2.99,10.41,12.15,17.15,19.0,80,104.0,27.0,48.0,2003-01-15,-0.24016781704267942
2294004,Pokemon Aquapolis,Tentacool [Reverse Holo] #113,28.41,14.5,16.19,59.99,66.0,132.5,172.0,99.99,80.0,2003-01-15,-0.22989352329291612
842565,Pokemon Aquapolis,Tentacruel #38,8.65,4.42,45,50,55.0,115,150.0,32.0,69.0,2003-01-15,-0.23331828787617057
887955,Pokemon Aquapolis,Tentacruel #H26,89.92,177.61,233.01,396.6,440.76,2900,3770.0,342.12,1740.0,2003-01-15,0.31170853294460626
2293929,Pokemon Aquapolis,Tentacruel [Reverse Holo] #38,24.84,28,34.64,93.5,103.0,669.69,871.0,402.0,402.0,2003-01-15,-0.12476499263700476
842651,Pokemon Aquapolis,Time Shard #135,2.12,3,3.75,13.64,15.0,99.99,130.0,10.87,60.0,2003-01-15,-0.23625575738443622
2294026,Pokemon Aquapolis,Time Shard [Reverse Holo] #135,8.5,9.5,12.79,17.75,20.0,152,198.0,15.2,91.0,2003-01-15,-0.22607735704300405
842632,Pokemon Aquapolis,Togepi #114,14.99,13.38,32.27,36,89.86,107.77,140.0,34.99,65.0,2003-01-15,-0.23473320490113797
2294005,Pokemon Aquapolis,Togepi [Reverse Holo] #114,45.68,31.5,50,67.07,74.0,450,585.0,120.0,270.0,2003-01-15,-0.16775850871101428
842566,Pokemon Aquapolis,Togetic #39,19.89,13.63,17.07,35,39.0,72.75,95.0,65.0,44.0,2003-01-15,-0.2415866480843134
887956,Pokemon Aquapolis,Togetic #H27,113.88,216.05,366.03,790,869.0,6526.72,8485.0,751.47,3916.0,2003-01-15,1.0214606591949216
2293930,Pokemon Aquapolis,Togetic [Reverse Holo] #39,59.21,36.09,56.29,150,154.0,157.5,205.0,76.0,95.0,2003-01-15,-0.2250010024596955
842652,Pokemon Aquapolis,Town Volunteers #136,8.93,8.28,16,32.2,35.0,74.99,97.0,15.51,45.0,2003-01-15,-0.24114827821765683
2294027,Pokemon Aquapolis,Town Volunteers [Reverse Holo] #136,60,26.55,73.74,91,100.0,109,142.0,65.0,65.0,2003-01-15,-0.2344924928761435
842653,Pokemon Aquapolis,Traveling Salesman #137,2.55,6.77,16.99,18.05,20.0,82.49,107.0,12.5,49.0,2003-01-15,-0.23968052196769063
2294028,Pokemon Aquapolis,Traveling Salesman [Reverse Holo] #137,13.27,20.5,32,41.68,46.0,375,488.0,225.0,225.0,2003-01-15,-0.18243607121067612
842567,Pokemon Aquapolis,Tyranitar #40,73.29,46,150.87,215,237.0,600,780.0,312.0,360.0,2003-01-15,-0.13840338371169056
887957,Pokemon Aquapolis,Tyranitar #H28,299.99,1368.75,1989.82,3228.15,5837.67,12300,15990.0,2325.0,7380.0,2003-01-15,2.1512963662355586
2293931,Pokemon Aquapolis,Tyranitar [Reverse Holo] #40,107.59,125.61,220.5,312.8,344.0,3688.13,4795.0,301.22,2213.0,2003-01-15,0.4659462307160529
842590,Pokemon Aquapolis,Tyrogue #63,21.86,11.48,18.5,23.01,25.0,55.23,72.0,41.75,33.0,2003-01-15,-0.2450153266842344
2293954,Pokemon Aquapolis,Tyrogue [Reverse Holo] #63,49.9,54.21,97.89,108,142.5,171.5,223.0,103.0,103.0,2003-01-15,-0.22226119079309195
842568,Pokemon Aquapolis,Umbreon #41,109.97,182.78,185,330,363.0,816.36,1061.0,364.74,490.0,2003-01-15,-0.09606155141266605
887958,Pokemon Aquapolis,Umbreon #H29,672.38,1695.6,2357.02,5186.62,5705.0,21710.63,28224.0,3433.9,13026.0,2003-01-15,3.9929644993847964
2293932,Pokemon Aquapolis,Umbreon [Reverse Holo] #41,299.99,462.55,698.82,741.29,1650.0,4527.24,5885.0,1490.67,2716.0,2003-01-15,0.6301607569706029
842654,Pokemon Aquapolis,Undersea Ruins #138,6.71,4,5.5,10.73,12.0,56.59,74.0,15.5,34.0,2003-01-15,-0.24474917355090722
2294029,Pokemon Aquapolis,Undersea Ruins [Reverse Holo] #138,13.99,10,13.12,40.3,44.0,303.11,394.0,182.0,182.0,2003-01-15,-0.19650500411868532
842569,Pokemon Aquapolis,Victreebel #42,11.2,17,21.5,25.69,29.97,143.75,187.0,21.75,86.0,2003-01-15,-0.22769188891796685
887960,Pokemon Aquapolis,Victreebel #H30,78.5,108.48,162.9,276.19,304.0,1802.82,2344.0,279.25,1082.0,2003-01-15,0.09698949263288636
2293933,Pokemon Aquapolis,Victreebel [Reverse Holo] #42,20,19.99,41,72.58,80.0,878.85,1143.0,320.0,527.0,2003-01-15,-0.08383220633794779
842570,Pokemon Aquapolis,Vileplume #43,18.58,10.5,22.25,28.38,31.0,124.25,162.0,30.87,75.0,2003-01-15,-0.23150805516787892
887961,Pokemon Aquapolis,Vileplume #H31,89.75,101.22,177.77,320.55,353.0,2781.75,3616.0,258.02,1669.0,2003-01-15,0.28856690940347274
2293934,Pokemon Aquapolis,Vileplume [Reverse Holo] #43,28.32,31.52,45,94.13,104.0,626.09,814.0,376.0,376.0,2003-01-15,-0.1332975489701415
887933,Pokemon Aquapolis,Voltorb #115,4.99,9.15,11.49,27.27,30.0,43.04,56.0,30.25,26.0,2003-01-15,-0.24740091984251278
842591,Pokemon Aquapolis,Voltorb #64,8.23,10.51,16.31,25,28.0,34.33,45.0,20.5,21.0,2003-01-15,-0.24910547410080686
2294006,Pokemon Aquapolis,Voltorb [Reverse Holo] #115,18,14.41,24.03,32.69,36.0,227.87,296.0,137.0,137.0,2003-01-15,-0.21122953481834614
2293955,Pokemon Aquapolis,Voltorb [Reverse Holo] #64,19.58,25.5,45,54.99,60.0,760,988.0,456.0,456.0,2003-01-15,-0.10709125037907861
842633,Pokemon Aquapolis,Vulpix #116,8,13.38,22.5,34,37.0,77.23,100.0,49.98,46.0,2003-01-15,-0.24070990835100026
2294007,Pokemon Aquapolis,Vulpix [Reverse Holo] #116,75,51,63.68,106.1,117.0,413.5,538.0,150.0,248.0,2003-01-15,-0.17490158912751638
842663,Pokemon Aquapolis,Warp Energy #147,6.99,3.09,5.25,12.93,14.0,94.97,123.0,15.01,57.0,2003-01-15,-0.2372381755677469
2294038,Pokemon Aquapolis,Warp Energy [Reverse Holo] #147,14.41,16,19.5,40.95,45.0,97,126.0,58.0,58.0,2003-01-15,-0.2368409028760894
842656,Pokemon Aquapolis,Water Cube 01 #140,1.99,7.37,12.5,13.46,15.0,49.99,65.0,10.86,30.0,2003-01-15,-0.24604079905087745
2294031,Pokemon Aquapolis,Water Cube 01 [Reverse Holo] #140,5.42,7.5,14.36,21.6,24.0,187.76,244.0,113.0,113.0,2003-01-15,-0.21907909524316527
842657,Pokemon Aquapolis,Weakness Guard #141,41.2,114.22,197.84,218,240.0,419.87,546.0,68.13,252.0,2003-01-15,-0.17365497481921177
2294032,Pokemon Aquapolis,Weakness Guard [Reverse Holo] #141,69.25,16,19.49,45,50.0,372.5,484.0,224.0,224.0,2003-01-15,-0.1829253232939982
842592,Pokemon Aquapolis,Weepinbell #65,9.34,9.5,16.5,64.71,71.0,180,234.0,14.12,108.0,2003-01-15,-0.22059773370979693
2293956,Pokemon Aquapolis,Weepinbell [Reverse Holo] #65,38,23,28.28,65,72.0,455,592.0,273.0,273.0,2003-01-15,-0.16678000454437014
887934,Pokemon Aquapolis,Wooper #117,41.26,36,99.64,196.97,217.0,500.98,651.0,228.62,301.0,2003-01-15,-0.15778168022791078
842593,Pokemon Aquapolis,Wooper #66,71.64,40,50.26,71.25,78.0,99.99,130.0,35.28,60.0,2003-01-15,-0.23625575738443622
2294008,Pokemon Aquapolis,Wooper [Reverse Holo] #117,147.06,126.26,135,212.5,234.0,398.19,518.0,239.0,239.0,2003-01-15,-0.17789776888578068
2293957,Pokemon Aquapolis,Wooper [Reverse Holo] #66,171.67,76.19,197.52,264.98,291.0,1200,1560.0,720.0,720.0,2003-01-15,-0.020982883714395734
842571,Pokemon Aquapolis,Zapdos #44,45.35,29.26,49.07,81.27,89.0,334.58,435.0,128.75,201.0,2003-01-15,-0.19034629889382723
887962,Pokemon Aquapolis,Zapdos #H32,180.52,610,667.5,1152.12,1267.0,6000,7800.0,2001.0,3600.0,2003-01-15,0.9183811162639629
2293935,Pokemon Aquapolis,Zapdos [Reverse Holo] #44,54.99,162,202.5,319.71,352.0,738.5,960.0,200.27,443.0,2003-01-15,-0.11129881829564835
630456,Pokemon Base Set,Abra #43,1.79,15.99,16.54,21.51,24.0,126.34,164.0,54.74,31.0,1995-06-01,-0.2550233559609167
630414,Pokemon Base Set,Alakazam #1,27.76,80,134.25,363.2,400.0,2374.76,3087.0,570.12,1425.0,1995-06-01,0.4468390239797529
630436,Pokemon Base Set,Arcanine #23,2.97,23.32,30,63.5,70.0,390,507.0,113.99,234.0,1995-06-01,-0.17271976717627818
630430,Pokemon Base Set,Beedrill #17,3.57,22,26.92,58.61,64.0,161.7,210.0,60.0,97.0,1995-06-01,-0.24398544767211744
630504,Pokemon Base Set,Bill #91,1.22,6.25,20.8,38.63,42.0,91.5,119.0,26.26,5.55,1995-06-01,-0.26589894206899833
630415,Pokemon Base Set,Blastoise #2,108.56,257.5,400,1025.5,1128.0,7346.52,9550.0,1956.44,4408.0,1999-01-09,1.9988138801426687
630457,Pokemon Base Set,Bulbasaur #44,2.74,24.74,36.38,55.5,61.0,289.9,377.0,70.27,48.0,1995-06-01,-0.2039667869644232
630458,Pokemon Base Set,Caterpie #45,1.49,12.84,14.79,42.22,46.0,98.85,129.0,30.0,59.0,1995-06-01,-0.2636045804761625
630416,Pokemon Base Set,Chansey #3,18.41,54.65,88.16,367.5,404.0,6082.19,7907.0,700.0,3649.0,1995-06-01,1.6041431056297275
630417,Pokemon Base Set,Charizard #4,310,704,1320,3021.51,3875.0,30100,39130.0,7603.35,18060.0,1999-01-09,9.101495596517912
630459,Pokemon Base Set,Charmander #46,1.99,20.5,26.99,50,55.0,300.14,871.08,99.99,92.46,1999-01-09,-0.20077028863644514
630437,Pokemon Base Set,Charmeleon #24,2.69,29.99,33.17,42,44.0,224.5,292.0,83.59,25.0,1995-06-01,-0.22438192277006438
630418,Pokemon Base Set,Clefairy #5,16.56,41.5,75,242.5,267.0,4569,5940.0,455.0,2741.0,1995-06-01,1.1317886813218039
630483,Pokemon Base Set,Clefairy Doll #70,6.76,14.5,22.71,51,56.0,321,417.0,80.0,193.0,1995-06-01,-0.19425867192534918
630484,Pokemon Base Set,Computer Search #71,2.99,15.87,24.79,69.24,76.0,100,130.0,49.99,60.0,1995-06-01,-0.26324559873034464
630493,Pokemon Base Set,Defender #80,1.99,12.5,30.45,73.68,81.0,325.85,424.0,54.31,196.0,1995-06-01,-0.19274470543211736
630485,Pokemon Base Set,Devolution Spray #72,3.99,17.25,28,33.09,36.0,427.62,556.0,97.7,257.0,1995-06-01,-0.16097638171743686
630438,Pokemon Base Set,Dewgong #25,2.49,11.19,20.84,31.96,35.0,194.99,253.0,37.61,117.0,1995-06-01,-0.23359370652579026
630460,Pokemon Base Set,Diglett #47,1.36,7.94,22.73,32.5,36.0,108.77,141.0,38.55,65.0,1995-06-01,-0.26050797272093373
630461,Pokemon Base Set,Doduo #48,1.62,9.26,16.5,20.24,22.0,129.24,168.0,32.0,78.0,1995-06-01,-0.254118097645376
630509,Pokemon Base Set,Double Colorless Energy #96,4.25,13.25,17.82,65,72.0,706.31,918.0,83.8,424.0,1995-06-01,-0.07398105759397901
630431,Pokemon Base Set,Dragonair #18,10.99,24.99,53.5,56.75,62.0,310,403.0,175.0,186.0,1995-06-01,-0.19769241036360685
630439,Pokemon Base Set,Dratini #26,2,17.79,20,34,37.0,165,215.0,59.36,99.0,1995-06-01,-0.2429553261406401
